# host seconds after t0	host UTC at the newline	line
52.4779	2026-09-24T12:30:26.519Z	R0000002300021de8ff
52.4779	2026-09-24T12:30:26.519Z	E000000000000000000
52.5074	2026-09-24T12:30:26.549Z	M000000000000000000
52.5074	2026-09-24T12:30:26.549Z	Fffffffff0000000000
52.9493	2026-09-24T12:30:26.991Z	S0117170000be486b4e
53.3487	2026-09-24T12:30:27.390Z	W0000002400021de8fd
53.3487	2026-09-24T12:30:27.390Z	R0000002400021de8ff
53.3487	2026-09-24T12:30:27.390Z	E000000000000000000
53.3487	2026-09-24T12:30:27.390Z	M000000000000000000
53.3487	2026-09-24T12:30:27.390Z	Fffffffff0000000000
53.7719	2026-09-24T12:30:27.813Z	S0117170000c2486b52
54.1990	2026-09-24T12:30:28.241Z	W0000002500021de901
54.1990	2026-09-24T12:30:28.241Z	R0000002500021de8ff
54.1990	2026-09-24T12:30:28.241Z	E000000000000000000
54.1990	2026-09-24T12:30:28.241Z	M000000000000000000
54.1990	2026-09-24T12:30:28.241Z	Fffffffff0000000000
54.5767	2026-09-24T12:30:28.618Z	S0117170000c6486b56
55.0545	2026-09-24T12:30:29.096Z	W0000002600021de8fd
55.0545	2026-09-24T12:30:29.096Z	R0000002600021de8ff
55.0545	2026-09-24T12:30:29.096Z	E000000000000000000
55.0762	2026-09-24T12:30:29.118Z	M000000000000000000
55.0762	2026-09-24T12:30:29.118Z	Fffffffff0000000000
55.3701	2026-09-24T12:30:29.412Z	S0117170000ca486b5a
55.9147	2026-09-24T12:30:29.956Z	W0000002700021de901
55.9147	2026-09-24T12:30:29.956Z	R0000002700021de8ff
55.9147	2026-09-24T12:30:29.956Z	E000000000000000000
55.9432	2026-09-24T12:30:29.985Z	M000000000000000000
55.9432	2026-09-24T12:30:29.985Z	Fffffffff0000000000
56.1985	2026-09-24T12:30:30.240Z	S0117170000ce486b5e
56.7703	2026-09-24T12:30:30.812Z	W0000002800021de8fd
56.7703	2026-09-24T12:30:30.812Z	R0000002800021de8ff
56.7703	2026-09-24T12:30:30.812Z	E000000000000000000
56.7979	2026-09-24T12:30:30.839Z	M000000000000000000
56.7979	2026-09-24T12:30:30.839Z	Fffffffff0000000000
56.9937	2026-09-24T12:30:31.035Z	S0117170000d2486b62
57.6295	2026-09-24T12:30:31.671Z	W0000002900021de901
57.6295	2026-09-24T12:30:31.671Z	R0000002900021de8ff
57.6295	2026-09-24T12:30:31.671Z	E000000000000000000
57.6550	2026-09-24T12:30:31.696Z	M000000000000000000
57.6550	2026-09-24T12:30:31.696Z	Fffffffff0000000000
57.7954	2026-09-24T12:30:31.837Z	S0117170000d6486b66
58.5121	2026-09-24T12:30:32.554Z	W0000002a00021de8fd
58.5121	2026-09-24T12:30:32.554Z	R0000002a00021de8ff
58.5121	2026-09-24T12:30:32.554Z	E000000000000000000
