# host seconds after t0	host UTC at the newline	line
52.5163	2026-09-24T12:06:54.362Z	R0000002500021de8ff
52.5163	2026-09-24T12:06:54.362Z	E000000000000000000
52.5383	2026-09-24T12:06:54.384Z	M000000000000000000
52.5383	2026-09-24T12:06:54.385Z	Fffffffff0000000000
52.8835	2026-09-24T12:06:54.730Z	S0117170000bdd0bf15
53.3940	2026-09-24T12:06:55.240Z	W0000002600021de8fd
53.3940	2026-09-24T12:06:55.240Z	R0000002600021de8ff
53.3940	2026-09-24T12:06:55.240Z	E000000000000000000
53.3940	2026-09-24T12:06:55.240Z	M000000000000000000
53.3940	2026-09-24T12:06:55.240Z	Fffffffff0000000000
53.7015	2026-09-24T12:06:55.548Z	S0117170000c1d0bf19
54.2565	2026-09-24T12:06:56.103Z	W0000002700021de901
54.2565	2026-09-24T12:06:56.103Z	R0000002700021de8ff
54.2565	2026-09-24T12:06:56.103Z	E000000000000000000
54.2565	2026-09-24T12:06:56.103Z	M000000000000000000
54.2565	2026-09-24T12:06:56.103Z	Fffffffff0000000000
54.4941	2026-09-24T12:06:56.340Z	S0117170000c5d0bf1d
55.1003	2026-09-24T12:06:56.946Z	W0000002800021de8fd
55.1003	2026-09-24T12:06:56.946Z	R0000002800021de8ff
55.1003	2026-09-24T12:06:56.946Z	E000000000000000000
55.1003	2026-09-24T12:06:56.946Z	M000000000000000000
55.1003	2026-09-24T12:06:56.946Z	Fffffffff0000000000
55.3163	2026-09-24T12:06:57.162Z	S0117170000c9d0bf21
55.9601	2026-09-24T12:06:57.806Z	W0000002900021de901
55.9601	2026-09-24T12:06:57.806Z	R0000002900021de8ff
55.9601	2026-09-24T12:06:57.806Z	E000000000000000000
55.9601	2026-09-24T12:06:57.806Z	M000000000000000000
55.9601	2026-09-24T12:06:57.806Z	Fffffffff0000000000
56.1054	2026-09-24T12:06:57.951Z	S0117170000cdd0bf25
56.8178	2026-09-24T12:06:58.664Z	W0000002a00021de8fd
56.8178	2026-09-24T12:06:58.664Z	R0000002a00021de8ff
56.8178	2026-09-24T12:06:58.664Z	E000000000000000000
56.8178	2026-09-24T12:06:58.664Z	M000000000000000000
56.8178	2026-09-24T12:06:58.664Z	Fffffffff0000000000
56.9122	2026-09-24T12:06:58.758Z	S0117170000d1d0bf29
57.6794	2026-09-24T12:06:59.525Z	W0000002b00021de901
57.6794	2026-09-24T12:06:59.525Z	R0000002b00021de8ff
57.6794	2026-09-24T12:06:59.525Z	E000000000000000000
57.6794	2026-09-24T12:06:59.525Z	M000000000000000000
57.6794	2026-09-24T12:06:59.525Z	Fffffffff0000000000
57.7232	2026-09-24T12:06:59.569Z	S0117170000d5d0bf2d
58.5366	2026-09-24T12:07:00.383Z	S0117170000d9d0bf31
58.5366	2026-09-24T12:07:00.383Z	W0000002c00021de8fd
58.5366	2026-09-24T12:07:00.383Z	R0000002c00021de8ff
58.5366	2026-09-24T12:07:00.383Z	E000000000000000000
58.5366	2026-09-24T12:07:00.383Z	M000000000000000000
58.5366	2026-09-24T12:07:00.383Z	Fffffffff0000000000
59.3404	2026-09-24T12:07:01.186Z	S0117170000ddd0bf35
59.4110	2026-09-24T12:07:01.257Z	W0000002d00021de901
59.4110	2026-09-24T12:07:01.257Z	R0000002d00021de8ff
59.4110	2026-09-24T12:07:01.257Z	E000000000000000000
59.4110	2026-09-24T12:07:01.257Z	M000000000000000000
59.4110	2026-09-24T12:07:01.257Z	Fffffffff0000000000
60.1383	2026-09-24T12:07:01.984Z	S0117170000e1d0bf39
60.2531	2026-09-24T12:07:02.099Z	W0000002e00021de8fd
60.2531	2026-09-24T12:07:02.099Z	R0000002e00021de8ff
60.2531	2026-09-24T12:07:02.099Z	E000000000000000000
60.2735	2026-09-24T12:07:02.119Z	M000000000000000000
60.2735	2026-09-24T12:07:02.119Z	Fffffffff0000000000
60.9369	2026-09-24T12:07:02.783Z	S0117170000e5d0bf3d
61.1293	2026-09-24T12:07:02.975Z	W0000002f00021de901
61.1293	2026-09-24T12:07:02.975Z	R0000002f00021de8ff
61.1293	2026-09-24T12:07:02.975Z	E000000000000000000
61.1293	2026-09-24T12:07:02.975Z	M000000000000000000
61.1293	2026-09-24T12:07:02.975Z	Fffffffff0000000000
61.7493	2026-09-24T12:07:03.595Z	S0117170000e9d0bf41
61.9820	2026-09-24T12:07:03.828Z	W0000003000021de8fd
61.9820	2026-09-24T12:07:03.828Z	R0000003000021de8ff
61.9820	2026-09-24T12:07:03.828Z	E000000000000000000
61.9820	2026-09-24T12:07:03.828Z	M000000000000000000
61.9820	2026-09-24T12:07:03.828Z	Fffffffff0000000000
62.5537	2026-09-24T12:07:04.400Z	S0117170000edd0bf45
62.8382	2026-09-24T12:07:04.684Z	W0000003100021de901
62.8382	2026-09-24T12:07:04.684Z	R0000003100021de8ff
62.8382	2026-09-24T12:07:04.684Z	E000000000000000000
62.8382	2026-09-24T12:07:04.684Z	M000000000000000000
62.8382	2026-09-24T12:07:04.684Z	Fffffffff0000000000
63.3754	2026-09-24T12:07:05.221Z	S0117170000f1d0bf49
63.6859	2026-09-24T12:07:05.532Z	W0000003200021de8fd
63.6859	2026-09-24T12:07:05.532Z	R0000003200021de8ff
63.6859	2026-09-24T12:07:05.532Z	E000000000000000000
63.7078	2026-09-24T12:07:05.554Z	M000000000000000000
63.7078	2026-09-24T12:07:05.554Z	Fffffffff0000000000
64.1655	2026-09-24T12:07:06.011Z	S0117170000f5d0bf4d
64.5633	2026-09-24T12:07:06.409Z	W0000003300021de901
64.5633	2026-09-24T12:07:06.409Z	R0000003300021de8ff
64.5633	2026-09-24T12:07:06.409Z	E000000000000000000
